stock_id,month_id,month_start_open_usd,month_end_close_usd,month_high_usd,month_low_usd,monthly_volume,intramonth_return,return_1m,return_3m,return_6m,intramonth_volatility,volatility_3m,volatility_6m,trading_days,avg_volume_3m,volume_ratio,price_range_ratio
US247,2023_06,61.59,62.25,64.02,60.56,54551800,0.010716,0.011373,-0.138647,-0.224975,0.187843,0.387925,0.304668,21,1915026.0,1.295,0.056178
US248,2020_01,36.711,35.148,36.861,33.775,19859300,-0.042576,-0.03735,0.127229,0.110233,0.226219,0.247372,0.330332,21,932217.0,0.968,0.084056
US248,2020_02,35.407,32.64,38.782,30.908,45212200,-0.078148,-0.071368,-0.016267,0.185217,0.385429,0.315149,0.270718,19,1310995.0,1.568,0.222379
US248,2020_03,32.909,24.687,34.591,16.932,236274600,-0.24984,-0.243672,-0.323882,-0.109222,1.140571,0.383183,0.477649,22,4565850.0,2.352,0.5366
US248,2020_04,23.83,28.947,30.341,22.467,76747900,0.214729,0.172581,-0.176437,-0.071657,0.622984,0.724521,0.513353,21,5427798.0,0.643,0.330409
US248,2020_05,28.519,28.071,31.545,24.696,63973900,-0.015709,-0.030261,-0.139981,-0.153972,0.60857,0.721048,0.501155,20,5712067.0,0.509,0.24014
US248,2020_06,28.061,27.991,34.939,26.598,115046100,-0.002495,-0.002837,0.133871,-0.23337,0.599717,0.38123,0.462214,22,3875271.0,1.349,0.297268
US248,2020_07,28.051,31.445,32.013,27.036,61957600,0.120994,0.1234,0.086314,-0.105353,0.304447,0.2839,0.513696,22,3651176.0,0.771,0.177431
US248,2020_08,31.694,34.9,36.077,31.505,44955400,0.101155,0.109845,0.243263,0.069229,0.24334,0.24007,0.524446,21,3363017.0,0.608,0.144253
US248,2020_09,34.76,35.437,37.458,33.864,53559400,0.019476,0.015402,0.266003,0.435484,0.300374,0.203798,0.281984,21,2431400.0,1.001,0.103379
US248,2020_10,35.726,34.78,38.204,34.213,46988600,-0.026479,-0.01854,0.106046,0.201513,0.247018,0.230452,0.231496,22,2204597.0,0.969,0.11173
US248,2020_11,35.397,44.067,45.371,35.198,45405800,0.244936,0.26703,0.262692,0.569858,0.435239,0.540404,0.374588,20,2211421.0,0.933,0.287401
US248,2020_12,44.824,45.352,46.607,43.55,41810600,0.011779,0.029139,0.279775,0.620199,0.204532,0.529933,0.359557,22,2033409.0,0.935,0.068199
US248,2021_01,45.471,41.649,47.561,40.454,34848300,-0.084054,-0.08165,0.197482,0.32447,0.377998,0.617161,0.422194,19,1849465.0,0.856,0.156305
US248,2021_02,42.196,46.128,48.696,41.489,42310300,0.093184,0.107552,0.046759,0.321734,0.331794,0.329305,0.421472,19,1802564.0,1.067,0.170795
US248,2021_03,46.825,48.985,51.374,45.79,53152800,0.046129,0.061934,0.080114,0.382303,0.363995,0.342039,0.416577,23,1974415.0,1.224,0.11926
US248,2021_04,49.184,49.184,51.881,48.407,47423000,0.0,0.004064,0.180927,0.414139,0.201384,0.179665,0.407355,21,2164941.0,0.996,0.070633
US248,2021_05,49.303,49.413,51.364,46.546,49569400,0.002231,0.004655,0.071213,0.121301,0.261241,0.115153,0.220858,20,2274927.0,0.99,0.097718
US248,2021_06,50.1,48.587,50.378,44.804,47289600,-0.0302,-0.01672,-0.008128,0.071335,0.245587,0.042172,0.226233,22,2186091.0,0.983,0.111266
US248,2021_07,48.915,48.646,49.473,45.635,44736800,-0.005499,0.001229,-0.010929,0.168021,0.279635,0.03977,0.164754,21,2145391.0,0.948,0.078449
US248,2021_08,48.736,52.777,53.295,47.701,63220400,0.082916,0.084919,0.06809,0.144152,0.223662,0.187919,0.139392,22,2352224.0,1.222,0.114788
US248,2021_09,53.066,50.179,55.365,50.149,65096100,-0.054404,-0.049227,0.03278,0.024385,0.263806,0.234712,0.153475,21,2622020.0,1.128,0.098293
US248,2021_10,50.398,53.514,54.788,49.488,35165300,0.061828,0.066455,0.100061,0.088039,0.195525,0.251866,0.17639,21,2476997.0,0.645,0.105175
US248,2021_11,53.673,58.093,61.797,53.633,44967000,0.082351,0.085568,0.10072,0.175668,0.294462,0.252655,0.200261,21,2200430.0,0.929,0.152104
US248,2021_12,59.178,61.608,61.967,56.659,40795300,0.041063,0.060507,0.22776,0.268006,0.258496,0.04536,0.187601,22,1832236.0,1.012,0.089685
US248,2022_01,61.937,55.972,62.375,53.109,39799400,-0.096308,-0.091482,0.045934,0.150592,0.253296,0.331891,0.265216,20,1902450.0,0.951,0.149598
US248,2022_02,56.002,50.306,56.998,48.793,45068100,-0.101711,-0.101228,-0.134042,-0.046823,0.30088,0.314178,0.295139,19,1903982.0,1.076,0.146515
US248,2022_03,50.027,50.159,51.564,44.66,73006400,0.002639,-0.002921,-0.185835,-0.0004,0.409514,0.187628,0.285558,23,2392029.0,1.387,0.137999
US248,2022_04,50.787,43.793,51.195,43.385,48311100,-0.137712,-0.126911,-0.217584,-0.181645,0.333475,0.226704,0.311862,20,2520994.0,0.871,0.153786
US248,2022_05,43.604,46.993,48.615,41.442,70678800,0.077722,0.073058,-0.065862,-0.191076,0.35754,0.349668,0.301108,21,2909035.0,1.104,0.164496
US248,2022_06,46.853,41.94,50.521,40.265,56135000,-0.10486,-0.107529,-0.163867,-0.319249,0.427803,0.382034,0.270057,21,2653408.0,0.962,0.21889
US248,2022_07,41.88,49.634,49.784,39.154,56991600,0.185148,0.18346,0.133367,-0.113236,0.374205,0.50887,0.426512,20,2784930.0,0.93,0.253808
US248,2022_08,49.026,47.23,53.98,46.921,77890600,-0.036634,-0.048439,0.005042,-0.061152,0.32749,0.53281,0.406573,23,2894200.0,1.223,0.143986
US248,2022_09,47.03,43.132,51.557,42.075,64114500,-0.082883,-0.086764,0.028426,-0.140099,0.348814,0.506491,0.422579,21,3015102.0,0.967,0.201611
US248,2022_10,43.97,50.351,50.849,43.391,48961000,0.145122,0.16736,0.014435,0.149728,0.388126,0.474588,0.446243,21,2893426.0,0.769,0.169614
US248,2022_11,50.949,53.83,56.563,47.489,61643500,0.056547,0.069101,0.139742,0.145488,0.310427,0.443909,0.445365,21,2647258.0,1.058,0.178093
US248,2022_12,54.199,52.114,56.104,50.618,48804300,-0.038469,-0.03187,0.208251,0.242597,0.259086,0.345086,0.400029,21,2415285.0,0.918,0.101215
US248,2023_01,52.533,55.855,57.62,51.84,41479100,0.063236,0.07177,0.109313,0.125327,0.245959,0.204662,0.33047,20,2301923.0,0.819,0.110025
US248,2023_02,55.605,57.939,58.793,54.708,42864600,0.041975,0.03732,0.076337,0.226746,0.196808,0.18284,0.307076,19,2017394.0,0.966,0.073474
US248,2023_03,57.819,58.049,60.25,51.723,67114600,0.003978,0.001894,0.113874,0.34584,0.33038,0.121033,0.238743,23,2294823.0,1.329,0.147472
US248,2023_04,57.964,56.891,58.468,53.12,47213800,-0.018511,-0.019938,0.018563,0.129906,0.352077,0.1001,0.154864,19,2381712.0,0.901,0.092263
US248,2023_05,56.712,56.551,60.922,55.734,44945900,-0.002839,-0.005981,-0.023954,0.050554,0.244357,0.038301,0.134384,22,2413247.0,0.847,0.091485
US248,2023_06,56.811,65.234,65.604,56.501,51821600,0.148264,0.153548,0.123786,0.251757,0.241113,0.33389,0.224863,21,2181535.0,1.08,0.160225
US249,2020_01,171.24,194.04,199.49,167.03,10321000,0.133146,0.133411,0.33526,0.578331,0.195842,0.620161,0.572117,21,651974.0,0.72,0.189559
US249,2020_02,195.25,189.97,219.85,172.77,13914900,-0.027042,-0.020975,0.022994,0.232211,0.463002,0.379015,0.511507,19,533476.0,1.186,0.241127
US249,2020_03,180.0,165.68,184.22,121.0,18356700,-0.079556,-0.127862,-0.032243,0.004547,0.904475,0.455025,0.561395,22,645342.0,1.293,0.351222
US249,2020_04,159.88,199.72,209.84,155.08,9377400,0.249187,0.205456,0.029272,0.374346,0.497655,0.589572,0.56875,21,631045.0,0.675,0.342507
US249,2020_05,196.82,188.57,228.79,164.4,13264200,-0.041916,-0.055828,-0.00737,0.015455,0.59772,0.607552,0.452959,20,621186.0,0.971,0.327152
US249,2020_06,187.28,194.26,205.42,168.38,12635000,0.03727,0.030174,0.172501,0.134696,0.45157,0.46128,0.427991,22,534494.0,1.075,0.197779
US249,2020_07,195.1,203.36,212.65,185.24,8790000,0.042337,0.046844,0.018226,0.048031,0.362831,0.190872,0.392572,22,525594.0,0.76,0.140492
US249,2020_08,204.37,218.25,233.99,192.98,9463500,0.067916,0.07322,0.157395,0.148866,0.390971,0.075186,0.395615,21,468008.0,0.919,0.200666
US249,2020_09,218.4,236.59,242.13,197.08,9132200,0.083288,0.084032,0.217904,0.427994,0.428474,0.066264,0.295134,21,414935.0,1.0,0.206273
US249,2020_10,239.98,222.25,255.39,221.33,6353200,-0.073881,-0.060611,0.092889,0.112808,0.400578,0.279103,0.21911,22,378014.0,0.764,0.141928
US249,2020_11,224.79,257.71,269.42,214.93,9283300,0.146448,0.15955,0.180802,0.366654,0.495855,0.387545,0.250532,20,375283.0,1.124,0.242404
US249,2020_12,259.76,255.63,264.57,233.98,10791200,-0.015899,-0.008071,0.080477,0.315917,0.371556,0.398317,0.265231,22,400420.0,1.225,0.117763
US249,2021_01,257.76,267.18,298.43,244.53,9287800,0.036546,0.045182,0.20216,0.313828,0.544599,0.296691,0.265276,19,444883.0,0.949,0.209109
US249,2021_02,272.52,259.1,292.21,244.02,6456000,-0.049244,-0.030242,0.005394,0.187171,0.351738,0.134285,0.282302,19,402045.0,0.73,0.176831
US249,2021_03,263.98,260.92,280.98,231.44,13229100,-0.011592,0.007024,0.020694,0.102836,0.562542,0.130642,0.268679,23,438983.0,1.37,0.187666
US249,2021_04,270.0,295.22,306.46,261.65,6879000,0.093407,0.131458,0.104948,0.328324,0.323597,0.293323,0.269727,21,402486.0,0.777,0.165963
US249,2021_05,297.01,269.67,297.01,218.28,18065000,-0.092051,-0.086546,0.040795,0.046409,0.513367,0.378852,0.255807,20,578380.0,1.42,0.265075
US249,2021_06,271.82,274.51,288.87,258.04,8903400,0.009896,0.017948,0.052085,0.073857,0.260054,0.377701,0.254085,22,512839.0,0.789,0.113421
US249,2021_07,273.7,279.69,290.0,254.75,6726200,0.021885,0.01887,-0.052605,0.046822,0.323425,0.209915,0.249044,21,510524.0,0.599,0.128791
US249,2021_08,281.91,297.81,303.85,255.38,9225500,0.056401,0.064786,0.10435,0.149402,0.280031,0.092768,0.248678,22,376592.0,1.114,0.171934
US249,2021_09,297.82,284.23,309.99,276.38,6290100,-0.045632,-0.045599,0.035409,0.089338,0.219853,0.192091,0.268456,21,336997.0,0.848,0.112853
US249,2021_10,286.36,310.02,312.65,271.46,5382700,0.082623,0.090736,0.108441,0.050132,0.256294,0.250782,0.230169,21,316641.0,0.773,0.14384
US249,2021_11,312.1,288.44,324.81,285.0,7793900,-0.075809,-0.069608,-0.031463,0.069604,0.293254,0.299581,0.213775,21,294950.0,1.201,0.127555
US249,2021_12,289.65,266.07,293.52,250.76,10943700,-0.081409,-0.077555,-0.063892,-0.030746,0.499637,0.328924,0.248207,22,365459.0,1.361,0.147626
US249,2022_01,264.8,248.0,282.87,193.7,16371200,-0.063444,-0.067914,-0.200052,-0.113304,0.879664,0.01783,0.259873,20,531952.0,1.399,0.336745
US249,2022_02,248.98,264.69,266.51,212.12,10487100,0.063097,0.067298,-0.082339,-0.111212,0.54231,0.280564,0.2618,19,572758.0,0.832,0.218451
US249,2022_03,261.6,266.39,278.67,210.19,14913900,0.01831,0.006423,0.001203,-0.062766,0.608621,0.234582,0.258529,23,632912.0,1.071,0.261774
US249,2022_04,265.61,238.99,280.36,228.11,7724200,-0.100222,-0.102857,-0.036331,-0.229114,0.473275,0.298666,0.222795,20,501897.0,0.7,0.196717
US249,2022_05,238.65,213.48,249.61,181.0,16989000,-0.105468,-0.106741,-0.193472,-0.259881,0.771131,0.222545,0.23989,21,600411.0,1.286,0.287492
US249,2022_06,216.25,217.94,232.32,192.33,8534100,0.007815,0.020892,-0.181876,-0.180892,0.457753,0.251471,0.249881,21,503747.0,0.77,0.184925
US249,2022_07,217.18,247.8,249.48,216.27,7405400,0.140989,0.13701,0.036863,-0.000806,0.310199,0.422346,0.331074,20,498917.0,0.675,0.152915
US249,2022_08,245.91,255.47,283.28,241.9,9435900,0.038876,0.030952,0.196693,-0.034833,0.412051,0.222858,0.318043,23,384476.0,1.116,0.168273
US249,2022_09,254.04,229.4,274.09,227.03,8397300,-0.096993,-0.102047,0.052583,-0.138857,0.409329,0.414935,0.346549,21,382403.0,0.998,0.185246
US249,2022_10,230.78,258.81,266.06,208.54,8140600,0.121458,0.128204,0.044431,0.082932,0.493518,0.400406,0.368096,21,393542.0,0.94,0.249242
US249,2022_11,260.77,299.37,320.0,255.0,13284400,0.148023,0.156717,0.17184,0.402333,0.877835,0.491503,0.341337,21,451853.0,1.336,0.249262
US249,2022_12,302.43,294.39,316.44,286.05,6392000,-0.026585,-0.016635,0.283304,0.350785,0.281377,0.322001,0.355983,21,421470.0,0.689,0.100486
US249,2023_01,299.5,287.32,309.44,278.18,7637100,-0.040668,-0.024016,0.110158,0.159483,0.256023,0.354316,0.3402,20,413841.0,0.839,0.104374
US249,2023_02,287.02,276.36,311.93,273.19,9191900,-0.03714,-0.038146,-0.076861,0.081771,0.288698,0.037864,0.352976,19,351833.0,1.188,0.134973
US249,2023_03,276.05,318.96,326.74,269.06,34928900,0.155443,0.154147,0.083461,0.39041,0.369459,0.371263,0.330214,23,784211.0,2.025,0.208948
US249,2023_04,318.43,318.04,328.87,311.58,8899600,-0.001225,-0.002884,0.106919,0.228855,0.131945,0.354622,0.317052,19,803339.0,0.504,0.054298
US249,2023_05,317.19,274.25,335.91,268.76,14459100,-0.135376,-0.137687,-0.007635,-0.08391,0.333108,0.50596,0.326166,22,883145.0,0.744,0.211703
US249,2023_06,274.48,288.34,298.95,270.0,12309000,0.050495,0.051376,-0.095999,-0.020551,0.219745,0.337227,0.337274,21,540420.0,1.035,0.105472
US250,2020_01,53.137,56.392,61.12,51.62,534150100,0.061257,0.068171,0.137128,0.280235,0.405667,0.072842,0.192818,21,19295917.0,1.258,0.178785
US250,2020_02,56.86,49.215,60.357,47.513,441506700,-0.134453,-0.127273,-0.038873,0.183304,0.354752,0.359534,0.285315,19,21140694.0,0.949,0.225898
US250,2020_03,49.454,47.974,52.317,38.675,961035400,-0.029927,-0.025216,-0.091286,0.061243,1.336604,0.33863,0.276901,22,29343821.0,1.489,0.275856
US250,2020_04,46.538,53.168,55.074,45.403,617557900,0.142464,0.108278,-0.057166,0.072123,0.56893,0.409196,0.285446,21,30607576.0,0.917,0.20781
US250,2020_05,52.149,56.099,57.177,49.915,409253500,0.075745,0.05511,0.139868,0.095558,0.341548,0.232807,0.290591,20,30118891.0,0.618,0.139254
US250,2020_06,55.706,53.335,58.042,50.598,570572500,-0.042563,-0.049261,0.111751,0.010264,0.300119,0.277627,0.304058,22,24202786.0,1.072,0.133621
US250,2020_07,53.406,42.549,55.207,41.871,808654500,-0.203292,-0.20224,-0.19974,-0.245487,0.576654,0.448385,0.395802,22,27098189.0,1.356,0.249708
US250,2020_08,43.03,45.727,46.221,42.557,667321500,0.062677,0.074713,-0.184872,-0.070861,0.194321,0.480572,0.392096,21,31008311.0,0.978,0.085141
US250,2020_09,45.692,46.472,47.28,43.457,680429800,0.017071,0.01629,-0.12867,-0.031298,0.257656,0.50571,0.391718,21,32672815.0,0.947,0.083677
US250,2020_10,47.029,39.741,50.466,39.14,738437500,-0.154968,-0.144844,-0.065981,-0.252542,0.430574,0.393909,0.38809,22,31608921.0,1.062,0.240839
US250,2020_11,40.351,43.71,43.845,39.705,676942800,0.083245,0.099857,-0.044128,-0.220842,0.211373,0.430873,0.418823,20,31754698.0,0.969,0.102597
US250,2020_12,44.071,45.039,47.597,40.898,883810300,0.021965,0.030403,-0.030854,-0.155554,0.366995,0.436838,0.427042,22,34836221.0,1.153,0.152
US250,2021_01,45.102,50.182,57.812,44.596,962555600,0.112634,0.114211,0.262731,0.179415,0.593867,0.155265,0.327574,19,38231950.0,1.144,0.293045
US250,2021_02,50.58,55.28,57.79,50.363,511339300,0.092922,0.101584,0.264714,0.208905,0.337008,0.156524,0.338064,19,35722806.0,0.651,0.14684
US250,2021_03,56.135,58.209,61.338,52.67,770803800,0.036947,0.052978,0.292422,0.252546,0.397492,0.111995,0.336845,23,34010586.0,1.03,0.154407
US250,2021_04,58.864,52.324,62.293,51.906,654934800,-0.111104,-0.101094,0.042681,0.316626,0.317589,0.366549,0.279247,21,29349665.0,1.014,0.176452
US250,2021_05,52.624,52.271,53.086,48.885,495384200,-0.006708,-0.001012,-0.054429,0.195877,0.218852,0.270812,0.272071,20,29107921.0,0.774,0.079818
US250,2021_06,52.72,51.375,53.461,50.423,511873100,-0.025512,-0.017157,-0.11741,0.140679,0.203785,0.186132,0.281254,22,25184729.0,0.924,0.057629
US250,2021_07,51.365,49.16,52.582,47.87,516953700,-0.042928,-0.043106,-0.060475,-0.020375,0.264694,0.073566,0.247335,21,23094106.0,1.017,0.091751
US250,2021_08,49.407,49.793,50.539,47.361,402375000,0.007813,0.012868,-0.047421,-0.099269,0.141596,0.097037,0.181943,22,21684876.0,0.843,0.064316
US250,2021_09,49.839,49.074,51.11,48.19,413346700,-0.015349,-0.014428,-0.044777,-0.156929,0.16127,0.096961,0.14087,21,20192052.0,0.93,0.058584
US250,2021_10,49.415,45.132,51.644,44.091,672042200,-0.086674,-0.08033,-0.081936,-0.137456,0.458535,0.165977,0.11556,21,22541877.0,1.355,0.152842
US250,2021_11,45.5,45.631,48.219,44.63,617076700,0.002879,0.011064,-0.083571,-0.127029,0.183858,0.163377,0.122353,21,25794933.0,1.087,0.078885
US250,2021_12,46.225,47.765,51.011,44.824,714651800,0.033315,0.046748,-0.026687,-0.070268,0.251265,0.227047,0.15677,22,30360162.0,1.07,0.133828
US250,2022_01,47.904,45.279,52.198,42.942,890542800,-0.054797,-0.052039,0.003255,-0.078947,0.374703,0.173287,0.161569,20,33670777.0,1.202,0.193224
US250,2022_02,45.242,44.577,46.699,40.774,756814900,-0.014699,-0.015498,-0.023102,-0.104743,0.345817,0.173024,0.155674,19,35788023.0,0.961,0.130961
US250,2022_03,44.428,46.315,49.072,41.185,849288700,0.042473,0.038994,-0.030339,-0.056216,0.390866,0.158691,0.175237,23,37827976.0,1.021,0.177535
US250,2022_04,46.568,40.736,46.633,40.652,639472500,-0.125236,-0.12046,-0.100326,-0.097398,0.391213,0.280755,0.218547,20,34023880.0,0.854,0.128437
US250,2022_05,40.858,41.84,43.587,37.969,773236800,0.024034,0.027096,-0.061402,-0.083086,0.367024,0.307701,0.224272,21,34272697.0,1.026,0.137497
US250,2022_06,42.17,35.237,42.32,34.474,783353000,-0.164406,-0.157812,-0.239191,-0.262273,0.342137,0.3387,0.275293,21,33273671.0,1.07,0.186062
US250,2022_07,34.936,34.201,38.364,33.193,792918100,-0.021038,-0.029404,-0.160426,-0.244658,0.43719,0.328243,0.276084,20,35598605.0,1.012,0.148018
US250,2022_08,33.956,30.37,35.501,30.227,899717100,-0.105607,-0.112028,-0.27415,-0.318719,0.313903,0.22544,0.286682,23,37514973.0,1.09,0.155319
US250,2022_09,30.037,24.518,30.807,24.49,889075300,-0.18374,-0.192669,-0.304192,-0.470623,0.319969,0.282791,0.283947,21,39116826.0,1.033,0.210326
US250,2022_10,25.051,27.049,27.801,23.396,981043600,0.079757,0.103221,-0.209116,-0.335994,0.544665,0.529879,0.395083,21,41967212.0,1.063,0.175845
US250,2022_11,27.401,28.996,30.22,25.85,788916300,0.05821,0.071971,-0.045234,-0.306983,0.460671,0.563137,0.423008,21,40288412.0,0.89,0.159489
US250,2022_12,29.16,25.486,29.391,24.444,758549700,-0.125995,-0.121051,0.039463,-0.276734,0.244201,0.420789,0.403864,21,38310752.0,0.9,0.169643
US250,2023_01,26.084,27.25,29.401,25.428,840843300,0.044702,0.069239,0.007446,-0.203227,0.394591,0.383341,0.436736,20,36186505.0,1.056,0.152311
US250,2023_02,26.894,24.332,30.057,24.137,880323200,-0.095263,-0.107085,-0.160832,-0.198791,0.385716,0.367412,0.434564,19,37571458.0,1.065,0.220103
US250,2023_03,24.43,31.887,32.111,24.371,1193573500,0.305239,0.310469,0.251157,0.300531,0.412794,0.726132,0.548476,23,44162727.0,1.228,0.31682
US250,2023_04,32.15,30.315,33.029,27.827,728910000,-0.057076,-0.04928,0.112472,0.120755,0.261927,0.783725,0.558253,19,42466768.0,0.78,0.161809
US250,2023_05,30.364,30.812,31.645,26.323,968066700,0.014754,0.01638,0.266295,0.062634,0.459159,0.663656,0.55351,22,43796215.0,1.005,0.175257
US250,2023_06,31.165,32.772,36.369,29.107,1065468900,0.051564,0.063613,0.027761,0.28589,0.463801,0.196404,0.499745,21,41855236.0,1.157,0.233019
US251,2020_01,86.48,92.907,93.55,85.651,49619600,0.074318,0.077688,0.060679,0.142145,0.140849,0.172572,0.136324,21,2338333.0,0.965,0.09134
US251,2020_02,93.289,83.108,94.947,80.882,112381200,-0.109134,-0.105474,-0.049684,-0.039745,0.380798,0.317246,0.206651,19,3295059.0,1.55,0.150774
US251,2020_03,83.779,75.491,93.578,59.374,126974700,-0.098927,-0.091656,-0.124338,-0.119011,1.018627,0.353317,0.240648,22,4378417.0,1.318,0.408272
US251,2020_04,72.34,83.624,88.065,72.144,67743700,0.155986,0.10774,-0.09992,-0.045304,0.358198,0.413304,0.298988,21,4653024.0,0.662,0.220083
US251,2020_05,82.783,90.916,91.028,81.811,54916100,0.098245,0.087199,0.09395,0.039599,0.263498,0.37992,0.326247,20,3782341.0,0.66,0.111349
US251,2020_06,91.056,85.911,92.066,84.419,67455400,-0.056504,-0.055058,0.138026,-0.003474,0.287359,0.307123,0.338471,22,2880533.0,1.064,0.083979
US251,2020_07,85.986,90.769,91.013,85.198,56714800,0.055625,0.056551,0.085437,-0.023019,0.198432,0.259357,0.328511,22,2713429.0,0.95,0.067627
US251,2020_08,91.088,99.632,100.007,89.137,68079800,0.093799,0.097644,0.095865,0.198822,0.192726,0.273726,0.296164,21,2912879.0,1.062,0.119337
US251,2020_09,99.322,94.117,100.345,90.937,67039100,-0.052405,-0.055355,0.095521,0.246731,0.264049,0.2743,0.261725,21,2906571.0,1.048,0.094716
US251,2020_10,95.095,88.802,97.72,86.93,54468800,-0.066176,-0.056472,-0.02167,0.061915,0.214143,0.307121,0.262429,22,2872541.0,0.862,0.113463
US251,2020_11,90.185,99.253,99.385,88.397,55971600,0.100549,0.117691,-0.003803,0.091697,0.19746,0.347213,0.285785,20,2689083.0,0.946,0.121832
US251,2020_12,99.911,108.756,108.86,99.375,51149900,0.088529,0.095744,0.155542,0.26592,0.169735,0.328585,0.273193,22,2448338.0,0.95,0.094928
US251,2021_01,109.331,104.096,112.274,102.775,45707100,-0.047882,-0.042848,0.172227,0.146824,0.227819,0.301537,0.296235,19,2315585.0,0.897,0.086885
US251,2021_02,105.218,104.058,110.935,102.917,50384400,-0.011025,-0.000363,0.048413,0.044426,0.200028,0.245966,0.270728,19,2230930.0,1.027,0.076206
US251,2021_03,104.822,105.652,110.152,103.785,52338900,0.007918,0.015316,-0.028541,0.122562,0.208346,0.10425,0.247393,23,2248945.0,1.058,0.060745
US251,2021_04,106.361,111.356,115.387,105.888,44393900,0.046963,0.053994,0.069749,0.253988,0.153989,0.096916,0.210379,21,2229048.0,0.905,0.0893
US251,2021_05,111.413,106.787,111.782,103.154,49827400,-0.041521,-0.041033,0.026226,0.075909,0.147249,0.165537,0.188138,20,2220609.0,1.02,0.077439
US251,2021_06,107.714,112.619,113.53,103.684,67644200,0.045537,0.054616,0.065948,0.035525,0.16947,0.190679,0.150122,22,2452508.0,1.254,0.091409
US251,2021_07,112.819,113.692,116.149,110.542,42186200,0.007738,0.00952,0.02097,0.092182,0.096006,0.16576,0.124853,21,2419058.0,0.793,0.049701
